concrete_vs_abstract,rich_vs_poor_details,specific_vs_general,recAgnPairId,memType
0.7,0.6,0.5,3B2X28YI3X1BG6KU3ICVU950K516BM,recalled
0.9,0.8,0.9,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,,recalled
0.7,0.6,0.7,3B2X28YI3X1BG6KU3ICVU950T2C6B0,retold
0.7,0.6,0.5,3B2X28YI3X1BG6KU3ICVU950T2C6B0,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,3B3WTRP3DCO4ACMWIWMWDQTYEJI29D,retold
0.8,0.7,0.6,3B3WTRP3DCO4ACMWIWMWDQTYEJI29D,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3B3WTRP3DCO4ACMWIWMWDQTYHR692R,retold
0.8,0.7,0.6,3B3WTRP3DCO4ACMWIWMWDQTYHR692R,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3B3WTRP3DCO4ACMWIWMWDQTYMD829Z,retold
0.8,0.7,0.6,3B3WTRP3DCO4ACMWIWMWDQTYMD829Z,recalled
0.6,0.5,0.7,,imagined
0.8,0.7,0.6,,recalled
0.6,0.5,0.4,,imagined
0.8,0.7,0.6,3B3WTRP3DCO4ACMWIWMWDQTYOUA291,retold
0.8,0.9,0.8,3B3WTRP3DCO4ACMWIWMWDQTYOUA291,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,3B4YI393VAIFKQZTLH1TL3BSCW8SSH,retold
0.8,0.7,0.6,3B4YI393VAIFKQZTLH1TL3BSCW8SSH,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.8,,recalled
0.6,0.5,0.5,,imagined
0.7,0.6,0.5,,recalled
0.6,0.5,0.5,,imagined
0.6,0.5,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.9,0.8,0.9,,imagined
0.8,0.9,0.8,3BC8WZX3V4IRIWZ3R31J5J10YBORRI,retold
0.8,0.9,0.7,3BC8WZX3V4IRIWZ3R31J5J10YBORRI,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3BDCF01OGYGPCZGC0EWHR3LY2G5LY6,retold
0.9,0.8,0.85,3BDCF01OGYGPCZGC0EWHR3LY2G5LY6,recalled
0.9,0.8,0.85,,imagined
0.7,0.6,0.5,3BDCF01OGYGPCZGC0EWHR3LY2GDLYE,retold
0.6,0.7,0.5,3BDCF01OGYGPCZGC0EWHR3LY2GDLYE,recalled
0.5,0.4,0.3,,imagined
0.8,0.9,0.8,,recalled
0.9,0.8,0.7,,imagined
0.6,0.5,0.4,3BDCF01OGYGPCZGC0EWHR3LY46JLY2,retold
0.7,0.6,0.5,3BDCF01OGYGPCZGC0EWHR3LY46JLY2,recalled
0.9,0.8,0.9,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,3BDCF01OGYGPCZGC0EWHR3LYT5PLYV,retold
0.8,0.9,0.7,3BDCF01OGYGPCZGC0EWHR3LYT5PLYV,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.7,3BDCF01OGYGPCZGC0EWHR3LYTVHLY3,retold
0.8,0.7,0.6,3BDCF01OGYGPCZGC0EWHR3LYTVHLY3,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.7,3BEFOD78W7FTKAKDBJ9PBRWG14QM4G,retold
0.7,0.6,0.5,3BEFOD78W7FTKAKDBJ9PBRWG14QM4G,recalled
0.6,0.7,0.5,,imagined
0.7,0.6,0.5,3BEFOD78W7FTKAKDBJ9PBRWG7KTM4L,retold
0.7,0.6,0.5,3BEFOD78W7FTKAKDBJ9PBRWG7KTM4L,recalled
0.8,0.7,0.6,,imagined
0.7,0.8,0.7,3BEFOD78W7FTKAKDBJ9PBRWG7LX4M9,retold
0.8,0.9,0.8,3BEFOD78W7FTKAKDBJ9PBRWG7LX4M9,recalled
0.7,0.6,0.5,,imagined
0.7,0.8,0.6,,recalled
0.8,0.7,0.9,,imagined
0.6,0.5,0.7,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3BF51CHDTWWQT8111L6A7JY70Y6H0Y,retold
0.8,0.7,0.8,3BF51CHDTWWQT8111L6A7JY70Y6H0Y,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,,recalled
0.7,0.8,0.6,,imagined
0.7,0.8,0.6,3BF51CHDTWWQT8111L6A7JY78SVH0J,retold
0.8,0.7,0.6,3BF51CHDTWWQT8111L6A7JY78SVH0J,recalled
0.8,0.7,0.9,,imagined
0.9,0.8,0.85,3BF51CHDTWWQT8111L6A7JY79MEH0R,retold
0.8,0.9,0.85,3BF51CHDTWWQT8111L6A7JY79MEH0R,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3BF51CHDTWWQT8111L6A7JY7BCS0H6,retold
0.8,0.9,0.8,3BF51CHDTWWQT8111L6A7JY7BCS0H6,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.8,0.9,0.8,,imagined
0.9,0.8,0.85,,recalled
0.6,0.5,0.5,,imagined
0.7,0.6,0.5,3BGYGHDBBY6TAS1XXN7H33LKART220,retold
0.7,0.8,0.7,3BGYGHDBBY6TAS1XXN7H33LKART220,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,3BGYGHDBBY6TAS1XXN7H33LKJQB22P,retold
0.9,0.8,0.85,3BGYGHDBBY6TAS1XXN7H33LKJQB22P,recalled
0.9,0.8,0.85,,imagined
0.9,0.8,0.85,,recalled
0.4,0.5,0.4,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,3BV8HQ2ZZXN6XWF2X4CZZYLUAH3A6E,retold
0.8,0.9,0.8,3BV8HQ2ZZXN6XWF2X4CZZYLUAH3A6E,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,3BV8HQ2ZZXN6XWF2X4CZZYLUAHUA65,retold
0.9,0.8,0.85,3BV8HQ2ZZXN6XWF2X4CZZYLUAHUA65,recalled
0.9,0.8,0.7,,imagined
0.9,0.8,0.7,,recalled
0.9,0.8,0.85,3BWI6RSP7HVSR9AJWJJD1VBHHX47EV,retold
0.8,0.7,0.6,3BWI6RSP7HVSR9AJWJJD1VBHHX47EV,recalled
0.8,0.7,0.6,,imagined
0.6,0.7,0.5,3BWI6RSP7HVSR9AJWJJD1VBHOQA7EU,retold
0.7,0.8,0.6,3BWI6RSP7HVSR9AJWJJD1VBHOQA7EU,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.7,3BXQMRHWK0KS18ESQP07OVUA535MU7,retold
0.9,0.8,0.8,3BXQMRHWK0KS18ESQP07OVUA535MU7,recalled
0.8,0.6,0.7,,imagined
0.7,0.6,0.5,,recalled
0.8,0.9,0.8,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3BXQMRHWK0KS18ESQP07OVUA7K7MU9,retold
0.9,0.8,0.85,3BXQMRHWK0KS18ESQP07OVUA7K7MU9,recalled
0.8,0.9,0.7,,imagined
0.8,0.9,0.8,3BXQMRHWK0KS18ESQP07OVUA8MIMUP,retold
0.9,0.8,0.9,3BXQMRHWK0KS18ESQP07OVUA8MIMUP,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,3BXQMRHWK0KS18ESQP07OVUAXNKUMQ,retold
0.8,0.7,0.6,3BXQMRHWK0KS18ESQP07OVUAXNKUMQ,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.85,,recalled
0.8,0.7,0.7,,imagined
0.7,0.6,0.7,3C2NJ6JBKB3PZEQQJ651VROIUL3N22,retold
0.7,0.6,0.5,3C2NJ6JBKB3PZEQQJ651VROIUL3N22,recalled
0.7,0.8,0.6,3C2NJ6JBKB3PZEQQJ651VROIUN8N2B,retold
0.8,0.9,0.7,3C2NJ6JBKB3PZEQQJ651VROIUN8N2B,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.6,0.5,0.7,3C44YUNSI2BC590JWA2AVZKHO2JDP6,retold
0.7,0.6,0.5,3C44YUNSI2BC590JWA2AVZKHO2JDP6,recalled
0.6,0.5,0.4,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.7,,imagined
0.9,0.8,0.9,,recalled
0.7,0.6,0.7,,imagined
0.9,0.8,0.85,,recalled
0.8,0.7,0.8,,imagined
0.7,0.6,0.5,3C44YUNSI2BC590JWA2AVZKHRRUDPY,retold
0.7,0.8,0.6,3C44YUNSI2BC590JWA2AVZKHRRUDPY,recalled
0.9,0.8,0.9,,imagined
0.6,0.5,0.7,,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,,recalled
0.7,0.8,0.6,,imagined
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3C6FJU71TRFSVP369SOIIQHHHWRYUM,retold
0.9,0.8,0.7,3C6FJU71TRFSVP369SOIIQHHHWRYUM,recalled
0.8,0.9,0.8,,imagined
0.6,0.7,0.5,,recalled
0.7,0.6,0.7,,imagined
0.9,0.8,0.7,,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,,recalled
0.6,0.5,0.4,,imagined
0.8,0.9,0.7,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.7,,imagined
0.8,0.9,0.8,,recalled
0.9,0.8,0.9,,imagined
0.7,0.6,0.5,3CCZ6YKWR85W995J0FOUBXWA851597,retold
0.8,0.7,0.6,3CCZ6YKWR85W995J0FOUBXWA851597,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,3CFJTT4SXUC47EC5S294MA998VAI7N,retold
0.9,0.8,0.85,3CFJTT4SXUC47EC5S294MA998VAI7N,recalled
0.5,0.4,0.5,,imagined
0.7,0.8,0.6,,recalled
0.6,0.5,0.5,,imagined
0.7,0.6,0.5,3CFJTT4SXUC47EC5S294MA99GJSI7P,retold
0.8,0.7,0.7,3CFJTT4SXUC47EC5S294MA99GJSI7P,recalled
0.8,0.7,0.6,3CFJTT4SXUC47EC5S294MA99J2V7IM,retold
0.8,0.7,0.6,3CFJTT4SXUC47EC5S294MA99J2V7IM,recalled
0.6,0.5,0.5,,imagined
0.7,0.8,0.6,,recalled
0.8,0.7,0.8,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3CFVK00FWM7NTF66UV1P8C152DLL6S,retold
0.7,0.6,0.5,3CFVK00FWM7NTF66UV1P8C152DLL6S,recalled
0.7,0.6,0.5,,imagined
0.5,0.4,0.5,,recalled
0.6,0.5,0.7,3CN4LGXD5YATER9RUMX05MJN8NMY4G,retold
0.6,0.7,0.5,3CN4LGXD5YATER9RUMX05MJN8NMY4G,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.8,3CN4LGXD5YATER9RUMX05MJNAE44YO,retold
0.8,0.9,0.8,3CN4LGXD5YATER9RUMX05MJNAE44YO,recalled
0.7,0.6,0.5,3CN4LGXD5YATER9RUMX05MJNF0NY4E,retold
0.6,0.5,0.5,3CN4LGXD5YATER9RUMX05MJNF0NY4E,recalled
0.8,0.7,0.8,,imagined
0.7,0.6,0.5,3CN4LGXD5YATER9RUMX05MJNHHQY4H,retold
0.8,0.7,0.6,3CN4LGXD5YATER9RUMX05MJNHHQY4H,recalled
0.8,0.7,0.6,,imagined
0.6,0.5,0.5,,recalled
0.6,0.5,0.7,,imagined
0.8,0.7,0.6,,recalled
0.6,0.5,0.4,,imagined
0.8,0.9,0.8,3COPXFW7XCYKJF6TOROXZCF787MPKT,retold
0.8,0.9,0.8,3COPXFW7XCYKJF6TOROXZCF787MPKT,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,,recalled
0.7,0.8,0.6,,imagined
0.9,0.8,0.85,3COPXFW7XCYKJF6TOROXZCF7B1IKPB,retold
0.9,0.8,0.8,3COPXFW7XCYKJF6TOROXZCF7B1IKPB,recalled
0.6,0.7,0.5,,imagined
0.7,0.6,0.5,,recalled
0.6,0.7,0.5,,imagined
0.4,0.3,0.5,3CP1TO84PUNL9PKKF69F1AOW2YT52F,retold
0.7,0.6,0.5,3CP1TO84PUNL9PKKF69F1AOW2YT52F,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3CP1TO84PUNL9PKKF69F1AOW2YY52K,retold
0.8,0.7,0.6,3CP1TO84PUNL9PKKF69F1AOW2YY52K,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.7,,recalled
0.9,0.8,0.85,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,3CP1TO84PUNL9PKKF69F1AOWU1K524,retold
0.8,0.7,0.6,3CP1TO84PUNL9PKKF69F1AOWU1K524,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3CP1TO84PUNL9PKKF69F1AOWVV452D,retold
0.8,0.9,0.8,3CP1TO84PUNL9PKKF69F1AOWVV452D,recalled
0.7,0.6,0.5,,imagined
0.7,0.8,0.6,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,3CPLWGV3MPL0ZYBP4FKG5EWWPGON98,retold
0.8,0.7,0.6,3CPLWGV3MPL0ZYBP4FKG5EWWPGON98,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,3CPLWGV3MPL0ZYBP4FKG5EWWRSU9NQ,retold
0.8,0.7,0.6,3CPLWGV3MPL0ZYBP4FKG5EWWRSU9NQ,recalled
0.8,0.7,0.8,,imagined
0.9,0.8,0.9,,recalled
0.7,0.6,0.7,,imagined
0.8,0.7,0.9,,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.7,,recalled
0.8,0.7,0.7,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3CTOC39K38C02PWBAKU4YBO9NI17J8,retold
0.8,0.9,0.8,3CTOC39K38C02PWBAKU4YBO9NI17J8,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3CTOC39K38C02PWBAKU4YBO9TY5J7Q,retold
0.8,0.7,0.7,3CTOC39K38C02PWBAKU4YBO9TY5J7Q,recalled
0.4,0.3,0.5,,imagined
0.7,0.6,0.5,3CTOC39K38C02PWBAKU4YBO9TZIJ75,retold
0.7,0.6,0.5,3CTOC39K38C02PWBAKU4YBO9TZIJ75,recalled
0.6,0.7,0.5,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.7,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.8,,recalled
0.6,0.5,0.4,3D4CH1LGEBFUP6U3HB7LFUNZPLR9GA,retold
0.6,0.7,0.5,3D4CH1LGEBFUP6U3HB7LFUNZPLR9GA,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,3D4CH1LGEBFUP6U3HB7LFUNZQG89GI,retold
0.8,0.7,0.6,3D4CH1LGEBFUP6U3HB7LFUNZQG89GI,recalled
0.9,0.8,0.7,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3D4CH1LGEBFUP6U3HB7LFUNZWXR9G5,retold
0.8,0.7,0.6,3D4CH1LGEBFUP6U3HB7LFUNZWXR9G5,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.6,3D8YOU6S9F6QC5T039TQZZXO7A26UZ,retold
0.8,0.7,0.6,3D8YOU6S9F6QC5T039TQZZXO7A26UZ,recalled
0.7,0.6,0.7,,imagined
0.8,0.7,0.6,3D8YOU6S9F6QC5T039TQZZXO8RZU6J,retold
0.7,0.6,0.5,3D8YOU6S9F6QC5T039TQZZXO8RZU6J,recalled
0.8,0.7,0.8,,imagined
0.8,0.9,0.8,3D8YOU6S9F6QC5T039TQZZXOF3K6UB,retold
0.8,0.9,0.8,3D8YOU6S9F6QC5T039TQZZXOF3K6UB,recalled
0.8,0.7,0.9,,imagined
0.9,0.8,0.9,,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.85,,imagined
0.8,0.7,0.6,3DBQWDE4Y7KHYB9D1P7ZTYRU35V5NV,retold
0.8,0.7,0.6,3DBQWDE4Y7KHYB9D1P7ZTYRU35V5NV,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.7,,imagined
0.8,0.7,0.6,3DBQWDE4Y7KHYB9D1P7ZTYRU3WO5N6,retold
0.8,0.7,0.6,3DBQWDE4Y7KHYB9D1P7ZTYRU3WO5N6,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.7,,recalled
0.9,0.8,0.85,,imagined
0.8,0.9,0.8,3DBQWDE4Y7KHYB9D1P7ZTYRUDTQN5U,retold
0.8,0.9,0.8,3DBQWDE4Y7KHYB9D1P7ZTYRUDTQN5U,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.7,,recalled
0.4,0.3,0.5,,imagined
0.6,0.5,0.6,,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.85,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.6,0.5,0.5,,imagined
0.9,0.8,0.9,,recalled
0.9,0.8,0.7,,imagined
0.7,0.6,0.5,3DH6GAKTYZB9HOXGFFNQZIWWJFPYZW,retold
0.8,0.7,0.6,3DH6GAKTYZB9HOXGFFNQZIWWJFPYZW,recalled
0.8,0.9,0.8,,imagined
0.9,0.8,0.85,,recalled
0.9,0.8,0.9,,imagined
0.9,0.8,0.7,3DHE4R9OCXXJPM94W2S657FLL412GB,retold
0.9,0.8,0.9,3DHE4R9OCXXJPM94W2S657FLL412GB,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3DHE4R9OCXXJPM94W2S657FLL4I2GS,retold
0.7,0.6,0.5,3DHE4R9OCXXJPM94W2S657FLL4I2GS,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.85,,recalled
0.9,0.8,0.7,,imagined
0.8,0.9,0.8,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,3DI28L7YXB0EGNVH73240LK4L4A1ER,retold
0.7,0.6,0.5,3DI28L7YXB0EGNVH73240LK4L4A1ER,recalled
0.8,0.9,0.8,,imagined
0.9,0.8,0.85,3DI28L7YXB0EGNVH73240LK4ONNE1M,retold
0.9,0.9,0.8,3DI28L7YXB0EGNVH73240LK4ONNE1M,recalled
0.9,0.8,0.7,,imagined
0.9,0.9,0.8,,recalled
0.9,0.8,0.85,,imagined
0.8,0.9,0.8,3DIP6YHAPDEWRNF26OBJFV7C2TTE86,retold
0.8,0.7,0.6,3DIP6YHAPDEWRNF26OBJFV7C2TTE86,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,3DIP6YHAPDEWRNF26OBJFV7C2TUE87,retold
0.9,0.8,0.85,3DIP6YHAPDEWRNF26OBJFV7C2TUE87,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.4,0.5,0.4,,recalled
0.5,0.4,0.6,,imagined
0.7,0.6,0.5,,recalled
0.5,0.4,0.5,,imagined
0.6,0.5,0.4,3DL65MZB8E1Y3Q5FN0ROHH3VP10CER,retold
0.6,0.5,0.5,3DL65MZB8E1Y3Q5FN0ROHH3VP10CER,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.8,,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.7,,imagined
0.8,0.7,0.6,3DPNQGW4LM1RV7ZLO328MVZUGGA64I,retold
0.8,0.7,0.7,3DPNQGW4LM1RV7ZLO328MVZUGGA64I,recalled
0.7,0.8,0.6,,imagined
0.9,0.8,0.9,3DPNQGW4LM1RV7ZLO328MVZUJ9F46A,retold
0.8,0.9,0.8,3DPNQGW4LM1RV7ZLO328MVZUJ9F46A,recalled
0.8,0.9,0.85,,imagined
0.9,0.8,0.9,,recalled
0.6,0.5,0.4,,imagined
0.4,0.3,0.4,,recalled
0.5,0.6,0.4,,imagined
0.8,0.9,0.85,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3DQQ64TANH7BEF0AD570NN92OULWPB,retold
0.9,0.8,0.85,3DQQ64TANH7BEF0AD570NN92OULWPB,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.85,3DQQ64TANH7BEF0AD570NN92WKSWP6,retold
0.9,0.8,0.85,3DQQ64TANH7BEF0AD570NN92WKSWP6,recalled
0.7,0.8,0.6,,imagined
0.8,0.9,0.8,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,3DR23U6WE60FP77Q9MME6R3ZDDBET3,retold
0.6,0.5,0.7,3DR23U6WE60FP77Q9MME6R3ZDDBET3,recalled
0.6,0.5,0.4,,imagined
0.8,0.7,0.6,3DR23U6WE60FP77Q9MME6R3ZDETTE2,retold
0.9,0.8,0.7,3DR23U6WE60FP77Q9MME6R3ZDETTE2,recalled
0.7,0.6,0.5,,imagined
0.6,0.5,0.5,3DR23U6WE60FP77Q9MME6R3ZDOATE3,retold
0.7,0.6,0.5,3DR23U6WE60FP77Q9MME6R3ZDOATE3,recalled
0.8,0.7,0.7,3DR23U6WE60FP77Q9MME6R3ZEJOETT,retold
0.8,0.7,0.7,3DR23U6WE60FP77Q9MME6R3ZEJOETT,recalled
0.8,0.7,0.6,,imagined
0.5,0.4,0.5,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.5,,imagined
0.4,0.3,0.2,3DUZQ9U6SNAVCIGXFC6YWQVZ3S3SVZ,retold
0.4,0.3,0.5,3DUZQ9U6SNAVCIGXFC6YWQVZ3S3SVZ,recalled
0.6,0.7,0.5,,imagined
0.9,0.8,0.9,3DUZQ9U6SNAVCIGXFC6YWQVZ5J1SVH,retold
0.9,0.8,0.85,3DUZQ9U6SNAVCIGXFC6YWQVZ5J1SVH,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.8,3DUZQ9U6SNAVCIGXFC6YWQVZCT8SVF,retold
0.8,0.9,0.8,3DUZQ9U6SNAVCIGXFC6YWQVZCT8SVF,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.85,,imagined
0.9,0.8,0.85,,recalled
0.8,0.7,0.6,,imagined
0.4,0.5,0.3,,recalled
0.7,0.6,0.7,,imagined
0.6,0.5,0.7,3DY46V3X3Q4D8M37XPBDZHR8F5V55E,retold
0.8,0.7,0.6,3DY46V3X3Q4D8M37XPBDZHR8F5V55E,recalled
0.7,0.8,0.7,,imagined
0.7,0.6,0.5,,recalled
0.5,0.4,0.5,,imagined
0.6,0.7,0.5,3DY4FPOOA2AJB3GK0N6T6GQ3REHRVT,retold
0.6,0.7,0.5,3DY4FPOOA2AJB3GK0N6T6GQ3REHRVT,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.5,0.4,0.5,,imagined
0.7,0.8,0.6,3DYGAII7PMU6UI4O1W8UVYRG8HMQP3,retold
0.7,0.8,0.6,3DYGAII7PMU6UI4O1W8UVYRG8HMQP3,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,3DYGAII7PMU6UI4O1W8UVYRG94BPQ2,retold
0.8,0.9,0.8,3DYGAII7PMU6UI4O1W8UVYRG94BPQ2,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.9,3DYGAII7PMU6UI4O1W8UVYRGA6RQPO,retold
0.8,0.9,0.8,3DYGAII7PMU6UI4O1W8UVYRGA6RQPO,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.7,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3DYGAII7PMU6UI4O1W8UVYRGZGHQPN,retold
0.8,0.7,0.6,3DYGAII7PMU6UI4O1W8UVYRGZGHQPN,recalled
0.7,0.8,0.6,,imagined
0.7,0.6,0.5,3DYGAII7PMU6UI4O1W8UVYRGZGOQPU,retold
0.7,0.6,0.5,3DYGAII7PMU6UI4O1W8UVYRGZGOQPU,recalled
0.7,0.6,0.7,,imagined
0.6,0.7,0.5,,recalled
0.8,0.7,0.8,,imagined
0.7,0.6,0.7,3DZQRBDBSM1B09EEV20SDV3GK5AS34,retold
0.8,0.7,0.6,3DZQRBDBSM1B09EEV20SDV3GK5AS34,recalled
0.7,0.6,0.5,,imagined
0.7,0.8,0.7,3DZQRBDBSM1B09EEV20SDV3GKFW3SL,retold
0.7,0.8,0.6,3DZQRBDBSM1B09EEV20SDV3GKFW3SL,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3DZQRBDBSM1B09EEV20SDV3GKGAS3Q,retold
0.8,0.7,0.6,3DZQRBDBSM1B09EEV20SDV3GKGAS3Q,recalled
0.9,0.8,0.9,,imagined
0.8,0.9,0.8,,recalled
0.6,0.5,0.5,,imagined
0.7,0.8,0.6,,imagined
0.9,0.8,0.9,,recalled
0.5,0.4,0.5,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,3E13VNJ1NOHQWSX33MSVL0IWDXI1I1,retold
0.7,0.6,0.5,3E13VNJ1NOHQWSX33MSVL0IWDXI1I1,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.85,,imagined
0.9,0.8,0.85,3E13VNJ1NOHQWSX33MSVL0IWERH1IP,retold
0.9,0.8,0.85,3E13VNJ1NOHQWSX33MSVL0IWERH1IP,recalled
0.8,0.9,0.8,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,3E13VNJ1NOHQWSX33MSVL0IWFEKI1K,retold
0.8,0.7,0.6,3E13VNJ1NOHQWSX33MSVL0IWFEKI1K,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.7,,recalled
0.9,0.8,0.85,,imagined
0.7,0.6,0.5,,recalled
0.7,0.8,0.6,,imagined
0.6,0.5,0.7,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.7,0.8,0.6,,recalled
0.9,0.8,0.9,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.7,,imagined
0.9,0.8,0.8,3E337GFOLAUFE8YXILQQXVIJTWMGN1,retold
0.8,0.7,0.6,3E337GFOLAUFE8YXILQQXVIJTWMGN1,recalled
0.8,0.9,0.7,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.6,3E47SOBEYRIAJV71JJHF2W1NKDLCIJ,retold
0.8,0.7,0.6,3E47SOBEYRIAJV71JJHF2W1NKDLCIJ,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.9,0.8,,imagined
